EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AvgSatisfaction,SatGroup,AttrRisk,AttrReason,Recommendations
RM050,35,26-35,False,Travel_Rarely,Research & Development,8,1,Life Sciences,4,Male,4,1,Laboratory Technician,4,Married,2269,Upto 5k,1,False,19,3,4,0,1,2,3,1,0,0,1,3.8,High,False,,
RM516,35,26-35,False,Non-Travel,Research & Development,3,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Married,1281,Upto 5k,1,False,18,3,3,2,1,3,3,1,0,0,0,3.0,Medium,False,,
RM1111,35,26-35,True,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,3,1,Laboratory Technician,1,Divorced,2074,Upto 5k,1,True,12,3,4,1,1,2,3,1,0,0,0,2.2,Medium,False,,
RM1135,35,26-35,False,Travel_Rarely,Research & Development,7,2,Life Sciences,3,Male,2,1,Laboratory Technician,4,Married,2690,Upto 5k,1,False,18,3,4,1,1,5,2,1,0,0,1,3.2,High,False,,
RM075,36,36-45,False,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,4,1,Laboratory Technician,4,Married,3038,Upto 5k,3,False,12,3,2,0,5,3,3,1,0,0,,2.8,Medium,False,,
RM119,36,36-45,False,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,3,1,Laboratory Technician,4,Divorced,2835,Upto 5k,5,False,22,4,1,1,7,2,3,1,0,0,0,2.2,Medium,False,,
RM299,36,36-45,False,Travel_Frequently,Research & Development,18,4,Life Sciences,3,Male,4,1,Laboratory Technician,4,Married,3688,Upto 5k,4,False,18,3,4,2,4,2,3,1,0,0,0,3.5,High,False,,
RM762,36,36-45,True,Travel_Rarely,Research & Development,15,3,Other,1,Male,3,2,Laboratory Technician,3,Divorced,4834,Upto 5k,7,False,14,3,2,1,9,3,2,1,0,0,0,2.0,Low,False,,
RM417,38,36-45,False,Travel_Frequently,Research & Development,2,2,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,1702,Upto 5k,1,True,23,4,3,1,1,3,3,1,0,0,0,3.5,High,False,,
RM1033,39,36-45,True,Non-Travel,Research & Development,2,3,Life Sciences,1,Female,2,1,Laboratory Technician,1,Single,3646,Upto 5k,2,True,23,4,2,0,11,2,4,1,0,0,0,2.0,Low,False,,
RM392,40,36-45,False,Travel_Rarely,Research & Development,2,3,Medical,2,Female,2,2,Laboratory Technician,3,Married,3448,Upto 5k,6,False,22,4,2,1,20,3,3,1,0,0,0,2.5,Medium,False,,
RM602,40,36-45,False,Travel_Frequently,Research & Development,16,4,Medical,1,Male,2,2,Laboratory Technician,3,Single,5094,5k-10k,6,False,14,3,4,0,10,6,3,1,0,0,0,2.8,Medium,False,,
RM1428,40,36-45,False,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,2406,Upto 5k,8,False,19,3,3,2,8,3,2,1,0,0,0,2.5,Medium,False,,
RM831,41,36-45,False,Travel_Rarely,Research & Development,12,4,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,4766,Upto 5k,3,True,11,3,1,1,6,4,3,1,0,0,0,2.5,Medium,False,,
RM825,42,36-45,False,Travel_Rarely,Research & Development,29,3,Medical,2,Male,1,2,Laboratory Technician,4,Single,4272,Upto 5k,4,False,19,3,1,0,16,3,3,1,0,0,0,2.5,Medium,False,,
RM1089,42,36-45,False,Travel_Rarely,Research & Development,2,3,Medical,3,Male,2,1,Laboratory Technician,2,Married,4841,Upto 5k,4,False,14,3,2,1,4,3,3,1,0,0,0,2.5,Medium,False,,
RM287,44,36-45,True,Travel_Frequently,Research & Development,24,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Divorced,3161,Upto 5k,3,True,22,4,4,1,19,0,1,1,0,0,0,3.0,Medium,False,,
RM051,48,46-55,True,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,2,3,Laboratory Technician,3,Single,5381,5k-10k,9,True,13,3,4,0,23,2,3,1,0,0,0,2.8,Medium,False,,
RM902,48,46-55,False,Travel_Rarely,Research & Development,2,2,Technical Degree,4,Male,4,1,Laboratory Technician,2,Single,2559,Upto 5k,5,False,11,3,3,0,7,4,2,1,0,0,0,2.8,Medium,False,,
RM743,50,46-55,False,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,2380,Upto 5k,4,False,18,3,2,0,8,5,3,1,0,0,0,2.5,Medium,False,,
RM432,54,46-55,False,Travel_Rarely,Research & Development,8,4,Life Sciences,3,Female,3,2,Laboratory Technician,3,Single,3780,Upto 5k,7,False,11,3,3,0,19,3,3,1,0,0,0,3.0,Medium,False,,
RM661,58,55+,True,Travel_Frequently,Research & Development,2,1,Life Sciences,4,Male,2,1,Laboratory Technician,4,Divorced,2380,Upto 5k,9,True,14,3,4,1,3,3,2,1,0,0,0,3.5,High,False,,
RM007,59,55+,False,Travel_Rarely,Research & Development,3,3,Medical,3,Female,4,1,Laboratory Technician,1,Married,2670,Upto 5k,4,True,20,4,1,3,12,3,2,1,0,0,,1.8,Low,False,,
RM216,41,36-45,False,Travel_Rarely,Sales,6,3,Life Sciences,4,Female,3,3,Manager,4,Single,13591,10k-15k,3,True,18,3,3,0,16,3,3,1,0,0,0,3.5,High,False,,
RM742,42,36-45,False,Travel_Rarely,Sales,5,2,Marketing,4,Male,3,5,Manager,3,Married,18303,15k+,6,False,13,3,2,0,21,3,4,1,0,0,0,3.2,High,False,,
RM1130,42,36-45,False,Travel_Rarely,Research & Development,9,2,Other,4,Male,2,5,Manager,4,Single,19613,15k+,8,False,22,4,4,0,24,2,3,1,0,0,1,3.8,High,False,,
RM900,49,46-55,False,Travel_Rarely,Research & Development,4,2,Medical,1,Male,2,5,Manager,3,Married,18711,15k+,2,False,13,3,3,1,23,2,4,1,0,0,0,2.8,Medium,False,,
RM1127,50,46-55,False,Travel_Rarely,Sales,9,3,Marketing,3,Male,3,5,Manager,3,Married,19331,15k+,4,True,16,3,3,1,27,2,3,1,0,0,0,3.0,Medium,False,,
RM425,57,55+,False,Travel_Rarely,Sales,29,3,Marketing,1,Male,2,4,Manager,4,Divorced,14118,10k-15k,3,False,12,3,3,1,32,3,2,1,0,0,0,2.5,Medium,False,,
RM1375,58,55+,False,Travel_Rarely,Sales,21,3,Life Sciences,4,Female,3,4,Manager,4,Married,17875,15k+,4,True,13,3,3,1,29,2,2,1,0,0,0,3.2,High,False,,
RM1395,32,26-35,False,Travel_Rarely,Research & Development,5,4,Life Sciences,4,Male,2,2,Manufacturing Director,4,Single,9679,5k-10k,8,False,24,4,2,0,8,1,3,1,0,0,0,3.2,High,False,,
RM193,35,26-35,True,Travel_Rarely,Research & Development,23,2,Life Sciences,2,Male,2,2,Manufacturing Director,3,Married,5916,5k-10k,3,True,13,3,1,0,8,1,3,1,0,0,1,2.2,Medium,False,,
RM251,37,36-45,True,Travel_Frequently,Research & Development,10,3,Medical,1,Male,3,3,Manufacturing Director,3,Divorced,10048,10k-15k,6,False,11,3,2,2,17,5,3,1,0,0,,2.2,Medium,False,,
RM390,37,36-45,False,Travel_Rarely,Research & Development,10,4,Life Sciences,3,Male,3,2,Manufacturing Director,2,Single,4197,Upto 5k,2,True,12,3,4,0,18,2,2,1,0,0,1,2.8,Medium,False,,
RM199,38,36-45,False,Travel_Rarely,Research & Development,2,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,6553,5k-10k,9,False,14,3,2,0,14,3,3,1,0,0,0,3.0,Medium,False,,
RM543,38,36-45,False,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,3,Manufacturing Director,3,Single,7861,5k-10k,4,True,14,3,4,0,10,4,4,1,0,0,0,3.5,High,False,,
RM1230,40,36-45,False,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,6516,5k-10k,2,True,16,3,2,1,18,3,3,1,0,0,0,2.0,Low,False,,
RM662,43,36-45,False,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,3,2,Manufacturing Director,2,Divorced,4765,Upto 5k,4,False,21,4,3,1,4,2,4,1,0,0,0,2.5,Medium,False,,
RM366,46,46-55,False,Non-Travel,Research & Development,7,4,Medical,3,Female,3,2,Manufacturing Director,3,Married,5258,5k-10k,2,False,14,3,3,0,7,2,4,1,0,0,0,3.2,High,False,,
RM157,51,46-55,False,Travel_Rarely,Research & Development,7,4,Medical,2,Male,2,2,Manufacturing Director,3,Married,6132,5k-10k,2,False,17,3,3,0,10,2,3,1,0,0,0,2.8,Medium,False,,
RM349,42,36-45,False,Travel_Rarely,Research & Development,23,5,Life Sciences,1,Female,3,4,Research Director,4,Single,15992,15k+,2,False,14,3,2,0,16,2,3,1,0,0,0,2.5,Medium,False,,
RM888,42,36-45,False,Travel_Frequently,Research & Development,26,5,Medical,1,Female,3,3,Research Director,1,Married,13191,10k-15k,3,True,17,3,3,0,20,6,3,1,0,0,0,2.0,Low,False,,
RM490,43,36-45,False,Travel_Rarely,Research & Development,6,4,Other,2,Male,2,4,Research Director,4,Divorced,16627,15k+,4,True,14,3,3,1,21,3,2,1,0,0,0,2.8,Medium,False,,
RM905,48,46-55,False,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,2,5,Research Director,4,Single,18265,15k+,6,False,12,3,3,0,25,3,4,1,0,0,0,3.8,High,False,,
RM1265,55,46-55,False,Travel_Rarely,Research & Development,2,3,Medical,3,Male,2,5,Research Director,1,Married,19038,15k+,8,False,12,3,2,3,34,2,3,1,0,0,0,2.2,Medium,False,,
RM854,19,18-25,False,Travel_Rarely,Research & Development,9,2,Life Sciences,3,Male,3,1,Research Scientist,1,Single,2552,Upto 5k,1,False,25,4,3,0,1,4,3,1,1,0,0,2.5,Medium,False,,
RM893,19,18-25,True,Non-Travel,Research & Development,10,3,Medical,1,Female,2,1,Research Scientist,2,Single,1859,Upto 5k,1,True,25,4,2,0,1,2,4,1,1,0,0,2.2,Medium,False,,
RM910,19,18-25,False,Travel_Rarely,Research & Development,25,3,Life Sciences,2,Female,4,1,Research Scientist,4,Single,2994,Upto 5k,1,True,12,3,4,0,1,2,3,1,0,0,1,3.2,High,False,,
RM488,20,18-25,False,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,1,Research Scientist,2,Single,2836,Upto 5k,1,False,13,3,4,0,1,0,4,1,0,0,0,3.5,High,False,,
RM514,20,18-25,True,Travel_Rarely,Research & Development,10,1,Medical,4,Male,3,1,Research Scientist,3,Single,1009,Upto 5k,1,True,11,3,4,0,1,5,3,1,0,1,1,3.5,High,False,,
RM732,20,18-25,True,Travel_Rarely,Research & Development,11,3,Medical,4,Female,2,1,Research Scientist,1,Single,2600,Upto 5k,1,True,15,3,1,0,1,2,3,1,0,0,0,2.2,Medium,False,,
RM664,21,18-25,True,Travel_Rarely,Research & Development,18,1,Other,4,Female,3,1,Research Scientist,4,Single,2693,Upto 5k,1,False,19,3,1,0,1,3,2,1,0,0,0,2.8,Medium,False,,
RM1340,22,18-25,True,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,3,1,Research Scientist,2,Single,2472,Upto 5k,1,True,23,4,1,0,1,2,3,1,0,0,0,2.5,Medium,False,,
RM911,23,18-25,False,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,3,1,Research Scientist,3,Married,1223,Upto 5k,1,False,22,4,4,1,1,2,3,1,0,0,1,3.5,High,False,,
RM1119,26,26-35,False,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,3,1,Research Scientist,4,Married,2061,Upto 5k,1,False,21,4,1,0,1,5,3,1,0,0,0,2.2,Medium,False,,
RM1350,26,26-35,False,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,1,Research Scientist,3,Married,2933,Upto 5k,1,True,13,3,3,1,1,3,2,1,0,1,0,2.5,Medium,False,,
RM165,27,26-35,False,Non-Travel,Research & Development,3,3,Medical,3,Male,2,1,Research Scientist,3,Divorced,2566,Upto 5k,1,True,15,3,4,1,1,2,2,1,1,0,1,3.0,Medium,False,,
RM671,27,26-35,False,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Female,3,1,Research Scientist,3,Single,2318,Upto 5k,1,False,19,3,3,0,1,2,3,1,1,0,0,2.8,Medium,False,,
RM1070,28,26-35,False,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,2,1,Research Scientist,3,Divorced,1563,Upto 5k,1,False,14,3,4,1,1,2,1,1,0,0,0,2.2,Medium,False,,
RM1105,29,26-35,False,Travel_Rarely,Research & Development,9,3,Life Sciences,3,Male,4,1,Research Scientist,3,Married,2451,Upto 5k,6,False,18,3,1,2,5,2,2,1,0,0,0,2.2,Medium,False,,
RM1259,29,26-35,False,Travel_Rarely,Research & Development,4,3,Technical Degree,4,Female,2,1,Research Scientist,1,Divorced,2109,Upto 5k,1,False,13,3,3,1,1,2,3,1,0,0,0,2.8,Medium,False,,
RM1333,29,26-35,True,Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,2,1,Research Scientist,4,Single,2439,Upto 5k,1,True,24,4,2,0,1,3,2,1,0,1,0,3.0,Medium,False,,
RM386,30,26-35,True,Travel_Frequently,Research & Development,4,3,Technical Degree,3,Male,3,1,Research Scientist,4,Single,2285,Upto 5k,9,True,23,4,3,0,3,4,3,1,0,0,0,3.2,High,False,,
RM502,30,26-35,False,Travel_Frequently,Research & Development,3,3,Medical,3,Female,3,1,Research Scientist,3,Divorced,2083,Upto 5k,1,False,20,4,3,1,1,2,3,1,0,0,0,3.0,Medium,False,,
RM1053,30,26-35,False,Non-Travel,Research & Development,7,3,Technical Degree,3,Male,3,1,Research Scientist,3,Divorced,1274,Upto 5k,1,False,13,3,2,2,1,2,2,1,0,0,0,2.5,Medium,False,,
RM073,31,26-35,False,Travel_Rarely,Research & Development,1,4,Medical,3,Male,3,1,Research Scientist,2,Single,2501,Upto 5k,1,False,17,3,2,0,1,4,3,1,1,1,,2.5,Medium,False,,
RM1017,31,26-35,True,Travel_Rarely,Research & Development,8,3,Life Sciences,1,Female,2,1,Research Scientist,2,Single,1261,Upto 5k,1,False,12,3,3,0,1,3,4,1,0,0,0,2.5,Medium,False,,
RM102,32,26-35,False,Travel_Rarely,Research & Development,1,1,Life Sciences,4,Male,3,1,Research Scientist,1,Single,2956,Upto 5k,1,False,13,3,4,0,1,2,3,1,0,0,0,3.0,Medium,False,,
RM115,34,26-35,False,Travel_Rarely,Research & Development,6,4,Life Sciences,3,Female,2,2,Research Scientist,2,Divorced,4505,Upto 5k,6,False,15,3,3,1,12,3,3,1,0,0,0,2.8,Medium,False,,
RM907,34,26-35,False,Travel_Rarely,Research & Development,20,3,Technical Degree,3,Female,4,1,Research Scientist,3,Married,2585,Upto 5k,0,False,17,3,4,0,2,5,2,1,0,0,0,3.0,Medium,False,,
RM1116,34,26-35,False,Travel_Rarely,Research & Development,7,4,Medical,1,Male,3,1,Research Scientist,4,Single,2972,Upto 5k,1,False,13,3,3,0,1,4,1,1,0,0,0,2.2,Medium,False,,
RM039,36,36-45,False,Travel_Rarely,Research & Development,5,4,Life Sciences,2,Female,2,1,Research Scientist,1,Married,3419,Upto 5k,9,True,14,3,4,1,6,3,4,1,1,0,0,2.8,Medium,False,,
RM070,36,36-45,True,Travel_Rarely,Research & Development,9,3,Medical,4,Male,2,1,Research Scientist,3,Married,3388,Upto 5k,0,True,17,3,1,1,2,0,2,1,0,0,,2.5,Medium,False,,
RM1316,36,36-45,False,Travel_Rarely,Research & Development,2,4,Other,4,Female,3,2,Research Scientist,2,Married,6962,5k-10k,4,True,22,4,4,1,15,2,3,1,0,0,0,3.2,High,False,,
RM048,37,36-45,False,Travel_Rarely,Research & Development,19,2,Life Sciences,2,Male,3,1,Research Scientist,2,Married,3022,Upto 5k,4,False,21,4,1,0,8,1,3,1,0,0,0,2.0,Low,False,,
RM523,37,36-45,False,Travel_Rarely,Research & Development,10,2,Life Sciences,4,Male,4,1,Research Scientist,4,Single,4680,Upto 5k,3,False,17,3,1,0,4,2,3,1,0,0,0,3.0,Medium,False,,
RM560,38,36-45,False,Travel_Rarely,Research & Development,2,5,Medical,4,Male,3,1,Research Scientist,3,Married,3057,Upto 5k,6,True,13,3,2,1,6,0,1,1,0,0,1,2.5,Medium,False,,
RM692,40,36-45,False,Travel_Frequently,Research & Development,9,4,Medical,4,Male,3,1,Research Scientist,2,Divorced,3617,Upto 5k,8,True,14,3,4,1,3,2,3,1,1,0,0,3.2,High,False,,
RM846,40,36-45,False,Travel_Frequently,Research & Development,26,2,Medical,3,Female,2,2,Research Scientist,4,Married,4422,Upto 5k,3,True,13,3,4,1,16,3,1,1,1,0,0,3.0,Medium,False,,
RM243,41,36-45,False,Travel_Rarely,Research & Development,19,2,Life Sciences,3,Male,3,2,Research Scientist,1,Divorced,3072,Upto 5k,2,False,16,3,1,2,17,2,2,1,0,0,0,1.8,Low,False,,
RM865,41,36-45,True,Non-Travel,Research & Development,5,2,Life Sciences,1,Male,2,1,Research Scientist,1,Divorced,2107,Upto 5k,6,False,17,3,1,1,5,2,1,1,0,0,0,1.0,Low,False,,
RM926,42,36-45,False,Travel_Rarely,Research & Development,7,4,Medical,2,Female,4,2,Research Scientist,2,Married,2372,Upto 5k,6,True,16,3,4,0,18,2,3,1,0,0,0,2.8,Medium,False,,
RM1263,43,36-45,True,Travel_Frequently,Research & Development,17,3,Technical Degree,3,Male,2,1,Research Scientist,3,Married,2437,Upto 5k,9,True,16,3,4,1,6,4,3,1,0,0,0,3.2,High,False,,
RM068,45,36-45,False,Travel_Rarely,Research & Development,7,3,Life Sciences,2,Male,3,3,Research Scientist,1,Divorced,9724,5k-10k,2,False,17,3,3,1,25,2,3,1,0,0,0,2.2,Medium,False,,
RM604,45,36-45,False,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Female,2,1,Research Scientist,3,Single,2274,Upto 5k,1,False,14,3,4,0,1,3,3,1,0,0,0,3.0,Medium,False,,
RM259,51,46-55,False,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,2723,Upto 5k,1,False,11,3,2,0,1,0,2,1,0,0,,2.8,Medium,False,,
RM158,58,55+,False,Travel_Rarely,Research & Development,9,3,Medical,2,Female,2,1,Research Scientist,2,Married,3346,Upto 5k,4,True,20,4,2,1,9,3,2,1,0,0,0,2.0,Low,False,,
RM701,58,55+,True,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,3,1,Research Scientist,3,Single,2479,Upto 5k,4,False,24,4,1,0,7,4,3,1,0,0,0,2.8,Medium,False,,
RM226,59,55+,False,Travel_Rarely,Research & Development,3,3,Life Sciences,3,Male,2,1,Research Scientist,4,Married,2177,Upto 5k,3,False,17,3,1,1,7,6,3,1,0,0,0,2.8,Medium,False,,
RM1258,31,26-35,True,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,3,Sales Executive,3,Married,8161,5k-10k,2,False,13,3,1,3,10,2,3,1,0,0,0,2.0,Low,False,,
RM359,36,36-45,False,Non-Travel,Sales,1,5,Medical,4,Female,3,2,Sales Executive,4,Single,6653,5k-10k,4,False,15,3,2,0,7,6,3,1,0,0,,3.2,High,False,,
RM1122,36,36-45,False,Travel_Rarely,Sales,1,4,Life Sciences,2,Female,3,2,Sales Executive,3,Single,6815,5k-10k,6,False,13,3,1,0,15,5,3,1,0,0,0,2.2,Medium,False,,
RM629,37,36-45,False,Travel_Rarely,Sales,16,4,Marketing,4,Male,2,2,Sales Executive,3,Divorced,6334,5k-10k,4,False,19,3,4,2,9,2,3,1,0,0,0,3.5,High,False,,
RM796,37,36-45,False,Travel_Rarely,Sales,10,4,Life Sciences,4,Female,2,2,Sales Executive,4,Divorced,6694,5k-10k,2,True,14,3,3,3,8,5,3,1,0,0,0,3.5,High,False,,
RM748,38,36-45,False,Travel_Rarely,Sales,3,4,Life Sciences,2,Male,3,2,Sales Executive,4,Single,6861,5k-10k,8,True,12,3,3,0,19,1,3,1,0,0,0,3.0,Medium,False,,
RM812,38,36-45,False,Travel_Rarely,Sales,2,2,Marketing,4,Male,3,3,Sales Executive,2,Single,7351,5k-10k,7,False,16,3,3,0,10,2,3,1,0,0,0,3.0,Medium,False,,
RM328,39,36-45,True,Travel_Rarely,Sales,3,2,Medical,4,Female,3,2,Sales Executive,3,Married,5238,5k-10k,4,True,18,3,1,0,12,3,2,1,0,0,0,2.5,Medium,False,,
RM459,40,36-45,False,Non-Travel,Sales,28,3,Other,3,Male,1,3,Sales Executive,1,Divorced,10932,10k-15k,3,False,15,3,3,1,20,2,3,1,0,0,1,2.5,Medium,False,,
RM685,40,36-45,False,Travel_Rarely,Sales,10,4,Marketing,1,Male,2,3,Sales Executive,2,Divorced,9705,5k-10k,2,False,12,3,2,1,11,2,2,1,0,0,0,1.8,Low,False,,
RM707,40,36-45,True,Non-Travel,Sales,24,3,Life Sciences,2,Female,4,4,Sales Executive,2,Single,13194,10k-15k,4,True,16,3,4,0,22,2,2,1,0,0,0,2.5,Medium,False,,
RM776,43,36-45,False,Travel_Rarely,Sales,25,3,Medical,3,Male,2,3,Sales Executive,4,Divorced,10798,10k-15k,5,False,13,3,3,1,18,5,3,1,0,0,0,3.2,High,False,,
RM1052,44,36-45,False,Travel_Frequently,Sales,1,5,Marketing,1,Female,3,2,Sales Executive,3,Married,4768,Upto 5k,7,False,12,3,3,1,11,4,2,1,0,0,0,2.2,Medium,False,,
RM505,45,36-45,True,Travel_Frequently,Sales,26,4,Life Sciences,1,Female,3,2,Sales Executive,1,Married,4286,Upto 5k,2,False,14,3,4,2,5,4,3,1,1,0,0,2.2,Medium,False,,
RM1235,47,46-55,False,Non-Travel,Sales,2,4,Marketing,3,Male,3,2,Sales Executive,2,Married,4978,Upto 5k,7,False,11,3,4,1,4,3,1,1,0,0,0,2.5,Medium,False,,
RM083,55,46-55,False,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,3,3,Sales Executive,4,Married,10239,10k-15k,3,False,14,3,4,1,24,4,3,1,0,1,0,3.0,Medium,False,,
RM689,19,18-25,True,Travel_Rarely,Sales,21,3,Other,4,Male,2,1,Sales Representative,2,Single,2121,Upto 5k,1,True,13,3,2,0,1,3,4,1,0,0,0,3.0,Medium,False,,
RM371,21,18-25,True,Travel_Rarely,Sales,12,3,Life Sciences,3,Female,4,1,Sales Representative,2,Single,2716,Upto 5k,1,False,15,3,4,0,1,0,3,1,0,0,0,3.0,Medium,False,,
RM1272,21,18-25,True,Travel_Rarely,Sales,7,1,Marketing,2,Male,3,1,Sales Representative,2,Single,2679,Upto 5k,1,False,13,3,2,0,1,3,3,1,0,1,0,2.2,Medium,False,,
RM1439,23,18-25,True,Travel_Frequently,Sales,9,3,Marketing,4,Male,3,1,Sales Representative,1,Married,1790,Upto 5k,1,False,19,3,1,1,1,3,2,1,0,1,0,2.0,Low,False,,
RM1062,24,18-25,False,Non-Travel,Sales,13,2,Life Sciences,4,Female,3,1,Sales Representative,2,Married,2033,Upto 5k,1,False,13,3,3,1,1,2,3,1,0,0,0,3.0,Medium,False,,
RM684,25,18-25,True,Travel_Rarely,Sales,19,2,Marketing,3,Male,2,1,Sales Representative,2,Married,2413,Upto 5k,1,True,18,3,3,3,1,2,3,1,0,0,0,2.8,Medium,False,,
RM912,25,18-25,True,Travel_Frequently,Sales,24,1,Life Sciences,3,Male,1,1,Sales Representative,4,Single,1118,Upto 5k,1,True,14,3,4,0,1,4,3,1,0,1,0,3.5,High,False,,
RM971,27,26-35,False,Travel_Rarely,Sales,11,3,Medical,3,Female,4,1,Sales Representative,4,Married,2534,Upto 5k,8,False,14,3,2,1,5,4,3,1,0,0,0,3.0,Medium,False,,
RM765,28,26-35,False,Travel_Rarely,Sales,10,1,Medical,4,Male,3,1,Sales Representative,2,Married,1052,Upto 5k,1,False,22,4,2,0,1,5,3,1,0,0,0,2.8,Medium,False,,
RM1338,28,26-35,False,Travel_Rarely,Sales,3,3,Medical,2,Female,3,1,Sales Representative,2,Married,2856,Upto 5k,1,False,19,3,4,1,1,3,3,1,0,0,0,2.8,Medium,False,,
RM547,29,26-35,False,Travel_Rarely,Sales,10,3,Life Sciences,3,Male,3,1,Sales Representative,3,Single,2642,Upto 5k,1,False,11,3,3,0,1,6,3,1,0,0,0,3.0,Medium,False,,
RM1366,29,26-35,True,Travel_Frequently,Sales,24,3,Technical Degree,3,Male,4,1,Sales Representative,1,Single,1091,Upto 5k,1,False,17,3,4,0,1,3,3,1,0,0,0,2.8,Medium,False,,
RM382,30,26-35,False,Travel_Rarely,Sales,2,1,Technical Degree,3,Male,3,1,Sales Representative,2,Married,2476,Upto 5k,1,False,18,3,1,1,1,3,3,1,0,0,0,2.2,Medium,False,,
RM481,30,26-35,True,Travel_Frequently,Sales,12,4,Life Sciences,2,Male,2,1,Sales Representative,1,Married,2033,Upto 5k,1,False,18,3,3,1,1,2,4,1,0,0,0,2.5,Medium,False,,
RM1339,30,26-35,True,Travel_Rarely,Sales,9,3,Medical,2,Male,3,1,Sales Representative,4,Single,1081,Upto 5k,1,False,13,3,3,0,1,3,2,1,0,0,0,2.8,Medium,False,,
RM981,31,26-35,True,Travel_Frequently,Sales,2,3,Life Sciences,3,Female,2,1,Sales Representative,4,Single,2785,Upto 5k,7,False,14,3,3,0,3,3,4,1,0,0,0,3.5,High,False,,
RM1013,31,26-35,True,Travel_Frequently,Sales,1,4,Life Sciences,2,Female,1,1,Sales Representative,3,Single,1359,Upto 5k,1,False,12,3,2,0,1,3,3,1,0,0,0,2.5,Medium,False,,
RM851,32,26-35,False,Non-Travel,Sales,2,1,Life Sciences,3,Female,3,1,Sales Representative,1,Divorced,2827,Upto 5k,1,False,12,3,3,3,1,3,3,1,0,0,0,2.5,Medium,False,,
RM364,33,26-35,True,Travel_Rarely,Sales,5,3,Marketing,4,Female,3,1,Sales Representative,3,Single,2851,Upto 5k,1,True,13,3,2,0,1,2,3,1,0,0,0,3.0,Medium,False,,
RM764,34,26-35,False,Travel_Rarely,Sales,10,4,Life Sciences,3,Female,3,1,Sales Representative,3,Married,2220,Upto 5k,1,True,19,3,4,1,1,2,3,1,1,0,0,3.2,High,False,,
RM1060,35,26-35,False,Travel_Rarely,Sales,7,1,Life Sciences,4,Male,3,1,Sales Representative,3,Married,2404,Upto 5k,1,False,13,3,1,1,1,3,3,1,0,0,0,2.8,Medium,False,,
